,dispatch_date,dispatch_time,location_block,crime_category,point_x,point_y
10711,2023-01-16,13:39:00,N EDGEWOOD ST  & MARKET ST ,Theft,-75.2413804,39.96209154
10712,2023-01-16,13:34:00,400 BLOCK W LEHIGH AV,Theft,-75.13936898,39.99233562
10721,2023-01-16,13:16:00,3100 BLOCK N 2ND ST,Theft,-75.13411414,39.99762614
10723,2023-01-16,13:13:00,7000 BLOCK HORROCKS ST,Theft,-75.06580467,40.04586222
10725,2023-01-16,13:03:00,4900 BLOCK MORRIS ST,Theft,-75.16937406,40.02255775
10727,2023-01-16,12:59:00,1500 BLOCK FITZWATER ST,Theft,-75.16847529,39.94236557
10731,2023-01-16,12:51:00,4200 BLOCK SPRUCE ST,Theft,-75.20738656,39.95230191
10735,2023-01-16,12:42:00,5700 BLOCK OXFORD AV,Theft,-75.08532514,40.03301143
10736,2023-01-16,12:42:00,4600 BLOCK TORRESDALE AV,Theft,-75.07721022,40.01126491
10738,2023-01-16,12:41:00,6200 BLOCK HARLEY AV,Theft,-75.22237006,39.92205182
10740,2023-01-16,12:36:00,1000 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.1436469,39.93325415
10744,2023-01-16,12:29:00,N 13TH ST  & W LEHIGH AV ,Theft,-75.15239237,39.99366815
10746,2023-01-16,12:25:00,600 BLOCK W JOHNSON ST,Theft,-75.19504475,40.03374002
10752,2023-01-16,12:12:00,2300 BLOCK COTTMAN AV,Theft,-75.05686252,40.04771558
10753,2023-01-16,12:08:00,6400 BLOCK SACKETT ST,Theft,-75.05826403,40.02904168
10755,2023-01-16,12:05:00,800 BLOCK Walnut St,Theft,-75.15443229,39.94826913
10759,2023-01-16,11:54:00,2100 BLOCK COBBS CREEK PKWY,Theft,-75.24561266,39.91956856
10760,2023-01-16,11:51:00,5200 BLOCK N FRONT ST,Theft,-75.12223611,40.03008975
10762,2023-01-16,11:49:00,100 BLOCK E OLNEY AV,Theft,-75.12040713,40.03579603
10764,2023-01-16,11:48:00,1700 BLOCK FONTAIN ST,Theft,-75.1626755,39.98502728
10766,2023-01-16,11:38:00,2000 BLOCK E MADISON ST,Theft,-75.11002227,39.99377501
10768,2023-01-16,11:28:00,6100 BLOCK BUIST AV,Theft,-75.22348568,39.92485772
10771,2023-01-16,11:24:00,1900 BLOCK E PASSYUNK AV,Theft,-75.16809539,39.92599753
10773,2023-01-16,11:22:00,2500 BLOCK E Indiana Ave,Theft,-75.10968789,39.9845435
10775,2023-01-16,11:20:00,2200 BLOCK COTTMAN AV,Theft,-75.06038434,40.04943566
10776,2023-01-16,11:19:00,4800 BLOCK CEDAR AV,Theft,-75.21951287,39.94960648
10778,2023-01-16,11:17:00,1200 BLOCK WALNUT ST,Theft,-75.16081487,39.94931819
10780,2023-01-16,11:13:00,4200 BLOCK ALDINE ST,Theft,-75.03753711,40.03505794
10781,2023-01-16,11:10:00,2400 BLOCK N 7TH ST,Theft,-75.14483594,39.98804176
10782,2023-01-16,11:10:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
10786,2023-01-16,11:04:00,100 BLOCK W CHELTEN AV,Theft,-75.17786674,40.03326695
10787,2023-01-16,11:02:00,5000 BLOCK TACOMA ST,Theft,-75.16929914,40.02556046
10788,2023-01-16,11:00:00,7000 BLOCK FRANKFORD AV,Theft,-75.04624888,40.03362023
10791,2023-01-16,10:51:00,6100 BLOCK Osage Ave,Theft,-75.24430962,39.95498814
10792,2023-01-16,10:50:00,300 BLOCK W MOUNT PLEASANT AV,Theft,-75.19423783,40.05415512
10793,2023-01-16,10:49:00,5800 BLOCK OXFORD AV,Theft,-75.08636991,40.03433358
10796,2023-01-16,10:43:00,1600 BLOCK WALNUT ST,Theft,-75.1687151,39.95014922
10797,2023-01-16,10:42:00,1100 BLOCK W LOUDON ST 2,Theft,-75.14315533,40.02536259
10798,2023-01-16,10:40:00,7200 BLOCK Greenway Ave,Theft,-75.24561266,39.91956856
10800,2023-01-16,10:29:00,700 BLOCK W LEHIGH AV,Theft,-75.14432717,39.99332187
10801,2023-01-16,10:26:00,2400 BLOCK W THOMPSON ST,Theft,-75.17556886,39.97518015
10802,2023-01-16,10:26:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
10805,2023-01-16,10:16:00,5700 BLOCK N HOWARD ST,Theft,-75.12238334,40.03806326
10807,2023-01-16,10:11:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
10809,2023-01-16,10:08:00,2400 BLOCK KELLY DR,Theft,-75.19246011,39.99422812
10810,2023-01-16,10:06:00,400 BLOCK RANSTEAD ST,Theft,-75.14784108,39.9492627
10812,2023-01-16,10:01:00,1100 BLOCK ARROTT ST,Theft,-75.08967682,40.02019414
10813,2023-01-16,09:58:00,2600 BLOCK W WILLARD ST,Theft,-75.17204281,40.00539148
10814,2023-01-16,09:58:00,1800 BLOCK E WASHINGTON LA,Theft,-75.15997441,40.06566128
10815,2023-01-16,09:57:00,2000 BLOCK N CLEVELAND ST,Theft,-75.16358279,39.98451866
10816,2023-01-16,09:56:00,5700 BLOCK BALTIMORE AV,Theft,-75.23855509,39.94555945
10817,2023-01-16,09:56:00,1600 BLOCK S YEWDALL ST,Theft,-75.22185581,39.9378662
10821,2023-01-16,09:48:00,1300 BLOCK N 19TH ST,Theft,-75.16722814,39.97436856
10822,2023-01-16,09:48:00,1300 BLOCK FRANKFORD AV,Theft,-75.13424564,39.97056231
10825,2023-01-16,09:46:00,5300 BLOCK Florence Ave,Theft,-75.22543074,39.94388969
10827,2023-01-16,09:42:00,5800 BLOCK CHRISTIAN ST,Theft,-75.2401578,39.94883584
10828,2023-01-16,09:37:00,2400 BLOCK N MARSHALL ST,Theft,-75.14366669,39.98838426
10830,2023-01-16,09:33:00,1600 BLOCK S 18th St,Theft,-75.17465161,39.9310302
10831,2023-01-16,09:29:00,8100 BLOCK E ROOSEVELT BLVD,Theft,-75.04543535,40.059145
10832,2023-01-16,09:22:00,400 BLOCK BYBERRY RD,Theft,-75.01967176,40.125261
10833,2023-01-16,09:21:00,200 BLOCK Chestnut St,Theft,-75.14480972,39.94799443
10834,2023-01-16,09:21:00,1800 BLOCK N 33rd St,Theft,-75.18804987,39.98415316
10836,2023-01-16,09:17:00,500 BLOCK N 22ND ST,Theft,-75.17383711,39.96321444
10837,2023-01-16,09:16:00,4300 BLOCK RICHMOND ST,Theft,-75.07380883,39.99716553
10839,2023-01-16,09:09:00,2000 BLOCK WALLACE ST,Theft,-75.1705819,39.96634042
10841,2023-01-16,09:09:00,2100 BLOCK E SOMERSET ST,Theft,-75.1191703,39.98729269
10842,2023-01-16,09:02:00,6300 BLOCK STENTON AV,Theft,-75.16657644,40.0597218
10843,2023-01-16,09:02:00,7200 BLOCK SAUL ST,Theft,-75.06108916,40.04721909
10844,2023-01-16,08:57:00,300 BLOCK S 5TH ST,Theft,-75.15023127,39.94448621
10845,2023-01-16,08:57:00,600 BLOCK W 64TH AV,Theft,-75.13055139,40.0495749
10848,2023-01-16,08:43:00,2600 BLOCK INGERSOLL ST,Theft,-75.1788109,39.97647758
10849,2023-01-16,08:40:00,800 BLOCK N 5TH ST,Theft,-75.14620307,39.965021
10851,2023-01-16,08:33:00,2200 BLOCK S 72ND ST,Theft,-75.24311136,39.91794495
10854,2023-01-16,08:20:00,2200 BLOCK W ONTARIO ST,Theft,-75.16615524,40.00651776
10856,2023-01-16,08:16:00,100 BLOCK E GODFREY AV I402,Theft,-75.11473422,40.04543368
10858,2023-01-16,08:12:00,1900 BLOCK SANSOM ST,Theft,-75.17337535,39.95142831
10859,2023-01-16,08:09:00,1500 BLOCK S 53rd St,Theft,-75.21923847,39.93902685
10863,2023-01-16,08:04:00,7800 BLOCK DITMAN ST,Theft,-75.02774002,40.03525716
10864,2023-01-16,07:57:00,2100 BLOCK STRAHLE ST,Theft,-75.04943812,40.06534404
10865,2023-01-16,07:55:00,1900 BLOCK W OXFORD ST,Theft,-75.16632245,39.97837062
10866,2023-01-16,07:53:00,1800 BLOCK DIAMOND ST,Theft,-75.16324653,39.98539078
10867,2023-01-16,07:52:00,2100 BLOCK DISSTON ST,Theft,-75.06211257,40.04159926
10868,2023-01-16,07:52:00,1400 BLOCK STEVENS ST,Theft,-75.07856632,40.03575019
10870,2023-01-16,07:51:00,500 BLOCK PINEWOOD RD,Theft,-75.01834416,40.12386545
10871,2023-01-16,07:48:00,3200 BLOCK COMLY RD,Theft,-74.98446718,40.09063451
10873,2023-01-16,07:30:00,400 BLOCK CHANDLER ST,Theft,-75.08632723,40.07350976
10874,2023-01-16,07:27:00,3700 BLOCK N 6TH ST,Theft,-75.13873619,40.00832275
10875,2023-01-16,07:21:00,5500 BLOCK WHEELER ST,Theft,-75.2173834,39.9320827
10877,2023-01-16,06:30:00,9000 BLOCK TINICUM BLVD,Theft,-75.24811585,39.88387908
10879,2023-01-16,06:01:00,5000 BLOCK F ST,Theft,-75.1101135,40.02581076
10880,2023-01-16,05:57:00,5000 BLOCK SPRUCE ST,Theft,-75.22355747,39.95454981
10885,2023-01-16,04:51:00,12300 BLOCK ACADEMY RD,Theft,-74.97509651,40.09595774
10887,2023-01-16,04:24:00,5100 BLOCK WALKER ST,Theft,-75.07265912,40.01752539
10890,2023-01-16,03:49:00,3300 BLOCK N PARK AV,Theft,-75.15135486,40.00397385
10891,2023-01-16,03:46:00,1600 BLOCK COTTMAN AV,Theft,-75.06978082,40.05682297
10896,2023-01-16,02:38:00,9100 BLOCK FRANKFORD AV,Theft,-75.00643702,40.05341967
10899,2023-01-16,02:10:00,15000 BLOCK THERESA DR,Theft,-74.99942117,40.12376645
10908,2023-01-16,01:18:00,NORTHEAST HS @ 1601 COTTMAN AV ,Theft,-75.06978082,40.05682297
10913,2023-01-16,00:18:00,2500 BLOCK N FAIRHILL ST,Theft,-75.14171842,39.99035709
10918,2023-01-15,23:55:00,500 BLOCK W DAUPHIN ST,Theft,-75.14299617,39.98620587
10919,2023-01-15,23:50:00,5100 BLOCK Marlow St,Theft,-75.07519072,40.01935649
10920,2023-01-15,23:42:00,2700 BLOCK E MADISON ST,Theft,-75.10130818,39.98470531
10925,2023-01-15,23:32:00,3300 BLOCK GRANT AV,Theft,-75.00526196,40.06888531
10926,2023-01-15,23:24:00,3100 BLOCK N PERCY ST,Theft,-75.14510246,39.99938323
10930,2023-01-15,23:00:00,1600 BLOCK E TULPEHOCKEN ST,Theft,-75.16065033,40.06155379
10931,2023-01-15,22:53:00,900 BLOCK FILBERT ST,Theft,-75.15566895,39.95273472
10935,2023-01-15,22:23:00,1900 BLOCK FAIRMOUNT AV,Theft,-75.16968373,39.96701005
10943,2023-01-15,21:55:00,1700 BLOCK NATHANIEL PL,Theft,-75.0183998,40.10433863
10945,2023-01-15,21:47:00,2400 BLOCK S 17TH ST,Theft,-75.17535993,39.92122733
10950,2023-01-15,21:11:00,1400 BLOCK N BROAD ST,Theft,-75.15920308,39.97501542
10952,2023-01-15,21:03:00,1200 BLOCK WALNUT ST,Theft,-75.16081487,39.94931819
10955,2023-01-15,20:47:00,2200 BLOCK S 71ST ST,Theft,-75.24210333,39.91901353
10958,2023-01-15,20:32:00,200 BLOCK BENNER ST,Theft,-75.10436971,40.04863025
10960,2023-01-15,20:22:00,6600 BLOCK N BOUVIER ST,Theft,-75.1473038,40.05457841
10961,2023-01-15,20:21:00,500 BLOCK N 34TH ST,Theft,-75.19175966,39.96335129
10963,2023-01-15,20:17:00,9100 BLOCK FRANKFORD AV,Theft,-75.00643702,40.05341967
10964,2023-01-15,20:17:00,500 BLOCK N 22ND ST,Theft,-75.17383711,39.96321444
10966,2023-01-15,20:10:00,400 BLOCK BYBERRY RD,Theft,-75.01967176,40.125261
10968,2023-01-15,20:05:00,7700 BLOCK GERMANTOWN AV,Theft,-75.19833975,40.06796872
10969,2023-01-15,20:01:00,S 12TH ST & MARKET ST ,Theft,-75.15988718,39.95192241
10970,2023-01-15,19:57:00,8000 BLOCK TEMPLE RD,Theft,-75.16920104,40.07525982
10973,2023-01-15,19:50:00,4200 BLOCK GLENVIEW ST,Theft,-75.04790698,40.03075823
10976,2023-01-15,19:44:00,2000 BLOCK S BROAD ST,Theft,-75.17011815,39.92473228
10979,2023-01-15,19:42:00,2400 BLOCK W ALLEGHENY AV,Theft,-75.16956979,40.00401526
10981,2023-01-15,19:36:00,1500 BLOCK N 23RD ST,Theft,-75.17278513,39.97916767
10982,2023-01-15,19:36:00,11500 BLOCK E ROOSEVELT BLVD,Theft,-75.00490781,40.10409059
10985,2023-01-15,19:23:00,N 16TH ST  & W OXFORD ST ,Theft,-75.16144501,39.97770349
10986,2023-01-15,19:09:00,1100 BLOCK S 7TH ST,Theft,-75.1555492,39.93392391
10987,2023-01-15,19:06:00,3600 BLOCK SUSSEX LA,Theft,-74.99184466,40.06961502
10988,2023-01-15,19:06:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
10989,2023-01-15,18:58:00,7700 BLOCK GERMANTOWN AV,Theft,-75.19833975,40.06796872
10992,2023-01-15,18:41:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
10994,2023-01-15,18:30:00,4900 BLOCK A ST,Theft,-75.12120469,40.02491761
10996,2023-01-15,18:26:00,1600 BLOCK CHESTNUT ST,Theft,-75.16777231,39.95106184
10999,2023-01-15,18:22:00,3100 BLOCK STAMFORD ST,Theft,-75.03122325,40.05205315
11000,2023-01-15,18:21:00,2600 BLOCK S 12TH ST,Theft,-75.16776009,39.9167887
11005,2023-01-15,18:12:00,600 BLOCK E GODFREY AV,Theft,-75.10241837,40.03885822
11006,2023-01-15,18:12:00,12400 BLOCK BARBARY RD,Theft,-74.97798695,40.10178904
11008,2023-01-15,18:10:00,1400 BLOCK N 15TH ST,Theft,-75.16000943,39.97514016
11012,2023-01-15,18:09:00,0 BLOCK PIA WAY,Theft,-75.23070645,39.88388114
11014,2023-01-15,18:03:00,7700 BLOCK PICKERING AV,Theft,-75.16032707,40.07373625
11018,2023-01-15,17:55:00,100 BLOCK S 13TH ST,Theft,-75.1622856,39.9495398
11019,2023-01-15,17:54:00,7000 BLOCK CASTOR AV,Theft,-75.06973427,40.04694672
11022,2023-01-15,17:48:00,2300 BLOCK OREGON AV,Theft,-75.18672343,39.91881629
11025,2023-01-15,17:43:00,1400 BLOCK E Erie Ave,Theft,-75.10082926,40.00508264
11026,2023-01-15,17:43:00,1300 BLOCK W LEHIGH AV,Theft,-75.15315767,39.99267708
11027,2023-01-15,17:42:00,5200 BLOCK WARRINGTON AV,Theft,-75.22309851,39.94355742
11030,2023-01-15,17:40:00,3800 BLOCK BARING ST B,Theft,-75.1992834,39.96080516
11035,2023-01-15,17:28:00,100 BLOCK S 19TH ST,Theft,-75.17229912,39.95146606
11036,2023-01-15,17:25:00,2100 BLOCK SOUTH ST,Theft,-75.17770491,39.9453403
11037,2023-01-15,17:18:00,5900 BLOCK GREENE ST,Theft,-75.17917993,40.03538151
11040,2023-01-15,17:15:00,4800 BLOCK DARRAH ST,Theft,-75.08124171,40.01762383
11043,2023-01-15,17:14:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
11044,2023-01-15,17:12:00,100 BLOCK SPRING GARDEN ST,Theft,-75.13958153,39.96082269
11049,2023-01-15,16:53:00,400 BLOCK W CAMBRIA ST,Theft,-75.1377941,39.99479243
11051,2023-01-15,16:50:00,700 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14302763,39.93766346
11052,2023-01-15,16:47:00,700 BLOCK W LEHIGH AV,Theft,-75.14432717,39.99332187
11055,2023-01-15,16:43:00,N 60TH ST  & HADDINGTON LA ,Theft,-75.24051001,39.97738328
11059,2023-01-15,16:38:00,600 BLOCK N 15TH ST,Theft,-75.16214959,39.96571171
11060,2023-01-15,16:38:00,4700 BLOCK GRISCOM ST,Theft,-75.08438676,40.01780343
11062,2023-01-15,16:37:00,3600 BLOCK N SYDENHAM ST,Theft,-75.15414759,40.00830281
11063,2023-01-15,16:31:00,N 22ND ST  & W ALLEGHENY AV ,Theft,-75.16589839,40.00327851
11064,2023-01-15,16:30:00,2700 BLOCK UNRUH AV,Theft,-75.06133758,40.03613098
11065,2023-01-15,16:23:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
11069,2023-01-15,16:08:00,4000 BLOCK IRVING ST,Theft,-75.20530789,39.95252834
11073,2023-01-15,16:01:00,400 BLOCK OREGON AV,Theft,-75.15605302,39.91478096
11077,2023-01-15,15:52:00,6300 BLOCK Market St,Theft,-75.25350846,39.96589661
11078,2023-01-15,15:49:00,2100 BLOCK JEFFERSON ST,Theft,-75.17075401,39.97747953
11081,2023-01-15,15:45:00,9600 BLOCK ASHTON RD,Theft,-75.01408567,40.06974767
11082,2023-01-15,15:43:00,6200 BLOCK N 2ND ST,Theft,-75.12343045,40.04533535
11084,2023-01-15,15:39:00,5300 BLOCK PULASKI AV,Theft,-75.17458237,40.02699767
11085,2023-01-15,15:37:00,2400 BLOCK CORAL ST,Theft,-75.12937503,39.98357308
11086,2023-01-15,15:34:00,4600 BLOCK PENHURST ST,Theft,-75.11028365,40.01826822
11088,2023-01-15,15:33:00,1500 BLOCK N 6TH ST,Theft,-75.14539426,39.97504688
11092,2023-01-15,15:23:00,100 BLOCK E WALNUT LA,Theft,-75.17650984,40.04232596
11095,2023-01-15,15:12:00,2500 BLOCK PENNSYLVANIA AV,Theft,-75.17883247,39.96663127
11096,2023-01-15,15:12:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
11098,2023-01-15,15:04:00,2000 BLOCK BLAIR ST,Theft,-75.13068719,39.97915547
11099,2023-01-15,15:02:00,3600 BLOCK OLD YORK RD,Theft,-75.14739226,40.00835191
11104,2023-01-15,14:46:00,300 BLOCK E HAINES ST,Theft,-75.17282001,40.04208416
11105,2023-01-15,14:38:00,1700 BLOCK NATHANIEL PL,Theft,-75.0180446,40.10463769
11107,2023-01-15,14:23:00,2400 BLOCK N COLLEGE AV,Theft,-75.17568634,39.97452902
11108,2023-01-15,14:19:00,2000 BLOCK HAINES ST 211,Theft,-75.15204526,40.0584005
11109,2023-01-15,14:18:00,7900 BLOCK LEON ST,Theft,-75.0308626,40.0430443
11114,2023-01-15,13:57:00,200 BLOCK W UPSAL ST G101,Theft,-75.18823623,40.04343401
11118,2023-01-15,13:45:00,11700 BLOCK BUSTLETON AV,Theft,-75.01684254,40.11998477
11120,2023-01-15,13:42:00,7100 BLOCK COTTAGE ST,Theft,-75.04065507,40.03159009
11121,2023-01-15,13:42:00,9600 BLOCK KREWSTOWN RD,Theft,-75.03875005,40.09404558
11123,2023-01-15,13:36:00,4300 BLOCK GERMANTOWN AV,Theft,-75.15694326,40.02005928
11124,2023-01-15,13:35:00,9600 BLOCK ASHTON RD,Theft,-75.01408567,40.06974767
11126,2023-01-15,13:27:00,1900 BLOCK Jfk Blvd,Theft,-75.17220025,39.95426325
11130,2023-01-15,13:16:00,2300 BLOCK OREGON AV,Theft,-75.18621892,39.91872117
11131,2023-01-15,13:11:00,700 BLOCK W LEHIGH AV,Theft,-75.14432717,39.99332187
11132,2023-01-15,13:10:00,800 BLOCK Manatawna Ave,Theft,-75.23860185,40.06956337
11133,2023-01-15,13:06:00,4300 BLOCK GERMANTOWN AV,Theft,-75.15694326,40.02005928
11134,2023-01-15,13:01:00,7900 BLOCK FRANKFORD AV,Theft,-75.02908753,40.041347
11135,2023-01-15,12:55:00,7400 BLOCK OXFORD AV,Theft,-75.08405096,40.06448131
11136,2023-01-15,12:52:00,900 BLOCK FILBERT ST,Theft,-75.15566895,39.95273472
11137,2023-01-15,12:50:00,700 BLOCK BIGLER ST,Theft,-75.16140963,39.91268199
11138,2023-01-15,12:38:00,1200 BLOCK HANSON ST,Theft,-75.2143467,39.94292103
11140,2023-01-15,12:36:00,1600 BLOCK W CAYUGA ST,Theft,-75.15339437,40.02060889
11141,2023-01-15,12:34:00,1900 BLOCK E DAUPHIN ST,Theft,-75.1318402,39.98457569
11142,2023-01-15,12:33:00,200 BLOCK W LEHIGH AV,Theft,-75.13692955,39.99115499
11143,2023-01-15,12:30:00,0 BLOCK E LOGAN ST,Theft,-75.16078888,40.02897512
11144,2023-01-15,12:26:00,2500 BLOCK CORAL ST,Theft,-75.12647408,39.98492598
11145,2023-01-15,12:22:00,1500 BLOCK N 16TH ST,Theft,-75.16209146,39.97656124
11148,2023-01-15,12:13:00,1000 BLOCK E CAYUGA ST,Theft,-75.10737228,40.01463528
11149,2023-01-15,12:12:00,1800 BLOCK GINNODO ST 2,Theft,-75.16703746,39.97181527
11150,2023-01-15,12:03:00,1400 BLOCK N 18TH ST,Theft,-75.16477477,39.97602963
11152,2023-01-15,12:01:00,6500 BLOCK ERDRICK ST,Theft,-75.05426822,40.02777681
11153,2023-01-15,11:47:00,4300 BLOCK RICHMOND ST,Theft,-75.07380883,39.99716553
11154,2023-01-15,11:45:00,300 BLOCK E CHELTENHAM AV,Theft,-75.1069653,40.04475735
11155,2023-01-15,11:41:00,6000 BLOCK CRESCENTVILLE RD,Theft,-75.11512838,40.04254714
11156,2023-01-15,11:40:00,1200 BLOCK N BROAD ST,Theft,-75.15966199,39.97276442
11157,2023-01-15,11:39:00,1900 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14237645,39.92218247
11158,2023-01-15,11:39:00,7200 BLOCK HEGERMAN ST,Theft,-75.03466636,40.02916101
11160,2023-01-15,11:22:00,1300 BLOCK Wallace St,Theft,-75.1590891,39.96492522
11162,2023-01-15,11:20:00,4100 BLOCK CHURCHVIEW ST,Theft,-75.21675015,40.02493971
11163,2023-01-15,11:18:00,8500 BLOCK ANDERSON ST,Theft,-75.20420521,40.07829331
11166,2023-01-15,11:02:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
11168,2023-01-15,10:56:00,3300 BLOCK W ALLEGHENY AV,Theft,-75.18361777,40.0058713
11169,2023-01-15,10:56:00,600 BLOCK BRILL ST,Theft,-75.10182961,40.03921626
11170,2023-01-15,10:55:00,1800 BLOCK CHURCH ST,Theft,-75.08532116,40.00961866
11171,2023-01-15,10:52:00,200 BLOCK S 47TH ST,Theft,-75.21577223,39.95516775
11172,2023-01-15,10:47:00,5200 BLOCK CATHARINE ST,Theft,-75.22841159,39.94937477
11173,2023-01-15,10:47:00,1800 BLOCK WALLACE ST,Theft,-75.16811031,39.96565099
11174,2023-01-15,10:46:00,1300 BLOCK 72ND AV,Theft,-75.13734566,40.06161317
11182,2023-01-15,10:21:00,300 BLOCK E ASHDALE ST,Theft,-75.1178704,40.0284485
11183,2023-01-15,10:20:00,900 BLOCK CHURCH LA,Theft,-75.15947543,40.04501774
11184,2023-01-15,09:58:00,10000 BLOCK BUSTLETON AV,Theft,-75.02908727,40.10325868
11188,2023-01-15,09:54:00,5800 BLOCK WOODLAND AV,Theft,-75.22551077,39.9312699
11189,2023-01-15,09:49:00,4000 BLOCK LANCASTER AV,Theft,-75.20446577,39.96492732
11191,2023-01-15,09:45:00,100 BLOCK WIDENER ST,Theft,-75.12319487,40.04061823
11192,2023-01-15,09:43:00,6200 BLOCK N HANCOCK ST,Theft,-75.12215918,40.04482235
11193,2023-01-15,09:39:00,5000 BLOCK N 4TH ST,Theft,-75.13061363,40.02746736
11196,2023-01-15,09:37:00,9500 BLOCK JAMES ST,Theft,-74.98860433,40.05025229
11197,2023-01-15,09:32:00,15500 BLOCK E ROOSEVELT BLVD,Theft,-74.98170745,40.11877559
11203,2023-01-15,09:07:00,9800 BLOCK REDD RAMBLER DR,Theft,-75.04246738,40.09871584
11206,2023-01-15,08:52:00,10900 BLOCK BUSTLETON AV A,Theft,-75.02326695,40.111882
11209,2023-01-15,08:39:00,100 BLOCK W SEYMOUR ST,Theft,-75.16698135,40.02632616
11211,2023-01-15,08:31:00,1500 BLOCK SPRUCE ST,Theft,-75.1667627,39.94693215
11214,2023-01-15,08:27:00,1000 BLOCK S COLORADO ST,Theft,-75.17185507,39.93946721
11215,2023-01-15,08:18:00,1200 BLOCK WALNUT ST,Theft,-75.16081487,39.94931819
11217,2023-01-15,08:10:00,1500 BLOCK SPRUCE ST,Theft,-75.1667627,39.94693215
11219,2023-01-15,07:52:00,5500 BLOCK PALETHORP ST,Theft,-75.12464124,40.03531353
11221,2023-01-15,07:34:00,4500 BLOCK N 12TH ST,Theft,-75.14437625,40.02169686
11224,2023-01-15,06:57:00,4700 BLOCK FRANKFORD AV,Theft,-75.08416469,40.01693729
11233,2023-01-15,04:29:00,100 BLOCK E CHELTENHAM AV,Theft,-75.11493672,40.04896258
11236,2023-01-15,03:47:00,2100 BLOCK E LEHIGH AV,Theft,-75.12116605,39.98471849
11241,2023-01-15,03:08:00,2800 BLOCK COTTMAN AV,Theft,-75.0528753,40.04437201
11243,2023-01-15,02:45:00,100 BLOCK FEDERAL ST,Theft,-75.14723382,39.93288155
11244,2023-01-15,02:27:00,1800 BLOCK N 27TH ST,Theft,-75.1782643,39.98316762
11253,2023-01-15,01:03:00,7900 BLOCK E ROOSEVELT BLVD,Theft,-75.04919886,40.05556346
11259,2023-01-15,00:32:00,4200 BLOCK DISSTON ST,Theft,-75.04593023,40.03074626
11260,2023-01-15,00:32:00,1700 BLOCK N BOUVIER ST,Theft,-75.16349915,39.9794319
11261,2023-01-15,00:31:00,9800 BLOCK HALDEMAN AV,Theft,-75.02923255,40.09410185
11270,2023-01-14,23:46:00,100 BLOCK N CONESTOGA ST,Theft,-75.22939102,39.96322764
11271,2023-01-14,23:38:00,5400 BLOCK KINGSESSING AV,Theft,-75.22280914,39.93771774
11282,2023-01-14,22:18:00,1200 BLOCK GREEN ST,Theft,-75.15785216,39.96319662
11283,2023-01-14,22:17:00,2200 BLOCK BRYN MAWR AV 103,Theft,-75.22648424,39.99026275
11288,2023-01-14,21:32:00,700 BLOCK N HANCOCK ST,Theft,-75.14028329,39.96234347
11289,2023-01-14,21:32:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
11291,2023-01-14,21:22:00,6200 BLOCK GERMANTOWN AV,Theft,-75.17989159,40.04278413
11292,2023-01-14,21:17:00,1400 BLOCK SOUTH ST,Theft,-75.16667699,39.94403542
11295,2023-01-14,21:08:00,400 BLOCK OREGON AV,Theft,-75.15605302,39.91478096
11298,2023-01-14,21:01:00,900 BLOCK N PENN ST,Theft,-75.13451142,39.96171525
11301,2023-01-14,20:53:00,8200 BLOCK E ROOSEVELT BLVD,Theft,-75.0448982,40.06036056
11303,2023-01-14,20:49:00,1500 BLOCK W MOYAMENSING AV 1,Theft,-75.17356303,39.91602085
11306,2023-01-14,20:37:00,ONE LOGAN SQUARE @ 130 N 18TH ST ,Theft,-75.16936877,39.95613507
11309,2023-01-14,20:35:00,7100 BLOCK OGONTZ AV,Theft,-75.15197237,40.06330973
11310,2023-01-14,20:23:00,7700 BLOCK E ROOSEVELT BLVD,Theft,-75.05144514,40.0527948
11315,2023-01-14,20:12:00,200 BLOCK COBBS CREEK PKWY,Theft,-75.24747508,39.95937885
11316,2023-01-14,20:10:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
11317,2023-01-14,20:05:00,5600 BLOCK N UBER ST,Theft,-75.15374609,40.0400081
11320,2023-01-14,19:55:00,100 BLOCK W GIRARD AV,Theft,-75.13905662,39.96870167
11321,2023-01-14,19:55:00,6900 BLOCK HORROCKS ST,Theft,-75.06688811,40.04471977
11322,2023-01-14,19:54:00,900 BLOCK S FRONT ST,Theft,-75.14548968,39.93551087
11326,2023-01-14,19:47:00,2200 BLOCK MARKET ST,Theft,-75.17690704,39.95376681
